entity,year,observation_value_-_indicator:_infant_mortality_rate_-_sex:_female_-_wealth_quintile:_total_-_unit_of_measure:_deaths_per_100_live_births,observation_value_-_indicator:_infant_mortality_rate_-_sex:_male_-_wealth_quintile:_total_-_unit_of_measure:_deaths_per_100_live_births,period_life_expectancy_-_sex:_female_-_age:_0,period_life_expectancy_-_sex:_male_-_age:_0,gdp_per_capita,health_expenditure_per_capita_-_total,aggregated_infant_mortality,aggregated_life_expectancy
Argentina,2004,1.3876945,1.6917598,78.1768,71.5004,14183.226,1041.893,1.53972715,74.8386
Argentina,2005,1.3318255,1.6510189,78.6321,71.7671,15344.157,1173.883,1.4914222000000001,75.1996
Argentina,2006,1.2929113,1.6036012,78.4366,72.0212,16490.473,1272.771,1.44825625,75.2289
Argentina,2007,1.2589974,1.5586382,77.925,71.5743,17891.943,1413.069,1.4088178,74.74965
Argentina,2008,1.2278488,1.5161465,78.5768,72.1919,18520.305,1537.76,1.37199765,75.38435000000001
Argentina,2009,1.1915591,1.4760828,78.5926,72.4494,17328.977,1643.76,1.33382095,75.521
Argentina,2010,1.1556981,1.4240783,78.7322,72.5419,18979.992,1780.712,1.2898882,75.63705
Argentina,2011,1.1179365,1.3614709,79.4016,72.7385,20003.0,1895.262,1.2397037000000002,76.07005000000001
Argentina,2012,1.0764048,1.2970601,78.6724,72.8507,19573.963,1942.246,1.18673245,75.76155
Argentina,2013,1.0321207,1.2389674,78.6231,72.9625,19821.643,1955.837,1.13554405,75.7928
Argentina,2014,0.98820764,1.1881464,79.1501,73.3031,19112.232,1859.764,1.08817702,76.22659999999999
Argentina,2015,0.9512334,1.140863,79.7949,73.367,19423.666,1986.572,1.0460482,76.58095
Argentina,2016,0.91707575,1.1007345,79.1308,73.0445,18819.643,1729.939,1.008905125,76.08765
Argentina,2017,0.8864425,1.0649025,79.2038,73.7908,19150.52,2037.97,0.9756725,76.4973
Argentina,2018,0.8583023,1.0315773,79.5053,73.9512,18460.87,1783.826,0.9449398,76.72825
Argentina,2019,0.83379394,0.99921674,79.4385,74.1628,17912.637,1698.412,0.9165053400000001,76.80065
Argentina,2020,0.80842435,0.96969414,78.7826,72.9811,15975.839,1617.303,0.889059245,75.88185
Australia,1971,1.5167229,1.9593794,74.9012,68.25,19590.0,1003.471,1.73805115,71.57560000000001
Australia,1972,1.461931,1.9005213,75.3163,68.4799,19772.0,1031.394,1.68122615,71.8981
Australia,1973,1.3981253,1.818362,75.7092,68.6766,20527.0,1083.934,1.60824365,72.1929
Australia,1974,1.3230789,1.7220482,75.5062,68.4673,20698.0,1203.78,1.52256355,71.98675
Australia,1975,1.2476114,1.6158422,76.4212,69.375,20993.0,1356.216,1.4317267999999999,72.8981
Australia,1976,1.1763554,1.5086923,76.4093,69.4045,21613.0,1393.174,1.34252385,72.90690000000001
Australia,1977,1.1048148,1.4154462,77.063,70.0737,21592.0,1449.995,1.2601305,73.56835000000001
Australia,1978,1.0427,1.3320947,77.3329,70.331,21948.0,1456.751,1.18739735,73.83195
Australia,1979,0.99146205,1.2609779,77.9913,70.8464,22826.0,1457.81,1.1262199750000002,74.41884999999999
Australia,1980,0.9471467,1.2047819,78.2288,71.0871,22972.0,1481.476,1.0759642999999999,74.65795
Australia,1981,0.91255015,1.1597142,78.4352,71.3009,23368.0,1533.005,1.036132175,74.86805
Australia,1982,0.88496363,1.1247302,78.2901,71.3127,22972.0,1531.905,1.004846915,74.8014
Australia,1983,0.8623866,1.0949662,78.8249,72.1494,22697.0,1578.136,0.9786764,75.48715
Australia,1984,0.8383006,1.0717708,78.8441,72.2697,24009.0,1612.443,0.9550356999999999,75.5569
Australia,1985,0.81714755,1.044456,78.6738,72.2759,24927.0,1656.433,0.9308017749999999,75.47485
Australia,1986,0.79147786,1.01679,79.3146,72.8999,25116.0,1713.429,0.90413393,76.10725
Australia,1987,0.7648255,0.9821517,79.3391,72.9165,25971.0,1748.303,0.8734886,76.12780000000001
Australia,1988,0.73524505,0.94130963,79.5924,73.1757,26702.0,1816.941,0.83827734,76.38405
Australia,1989,0.7013256,0.8953625,79.3691,73.1147,27407.0,1857.564,0.79834405,76.2419
Australia,1990,0.66392416,0.84666836,80.147,73.9777,27373.0,1890.798,0.7552962599999999,77.06235000000001
Australia,1991,0.626125,0.7969938,80.4914,74.4908,26861.275,1935.431,0.7115594000000001,77.49109999999999
Australia,1992,0.5880379,0.7508229,80.4855,74.4929,27560.178,1992.681,0.6694304,77.48920000000001
Australia,1993,0.5589598,0.70482737,80.9902,75.0372,28622.477,2044.871,0.631893585,78.0137
Australia,1994,0.5323633,0.6684759,80.8208,74.9168,29844.172,2122.61,0.6004195999999999,77.8688
Australia,1995,0.5111004,0.6398492,81.1291,75.3904,30690.062,2196.56,0.5754748000000001,78.25975
Australia,1996,0.49422613,0.61829203,81.2533,75.4524,31740.47,2296.52,0.55625908,78.35284999999999
Australia,1997,0.48498574,0.5984734,81.3835,75.8648,32857.992,2375.648,0.54172957,78.62415
Australia,1998,0.47378692,0.5862993,81.857,76.1794,34337.14,2502.14,0.53004311,79.01820000000001
Australia,1999,0.4643828,0.5745789,82.0435,76.5005,35551.02,2619.126,0.51948085,79.27199999999999
Australia,2000,0.45642567,0.5635046,82.2717,76.9459,36603.047,2743.373,0.5099651350000001,79.6088
Australia,2001,0.44907054,0.5543512,82.6007,77.3843,37275.992,2857.745,0.50171087,79.9925
Australia,2002,0.44482017,0.54515314,82.531,77.5408,38567.066,2991.203,0.49498665500000005,80.0359
Australia,2003,0.4395005,0.5385363,82.9075,77.9431,39523.656,3134.231,0.48901839999999996,80.4253
Australia,2004,0.434493,0.5311919,83.1657,78.2648,40887.727,3336.89,0.48284245000000003,80.71525
Australia,2005,0.42821532,0.522522,83.4736,78.6712,41904.445,3397.453,0.47536866,81.0724
Australia,2006,0.4182396,0.51151806,83.5741,78.904,42650.984,3525.739,0.46487882999999997,81.23904999999999
Australia,2007,0.40677357,0.49525303,83.5311,78.9138,44033.582,3660.746,0.45101329999999995,81.22245
Australia,2008,0.39099616,0.47842455,83.695,79.1424,44421.64,3806.53,0.434710355,81.4187
Australia,2009,0.3745927,0.45944405,83.9939,79.445,44686.543,3886.496,0.417018375,81.71945
Australia,2010,0.35850483,0.4388054,84.1953,79.8065,45400.223,4009.337,0.398655115,82.0009
Australia,2011,0.34425,0.41601166,84.2517,79.9173,46132.0,4138.934,0.38013083000000003,82.08449999999999
Australia,2012,0.33033657,0.39408174,84.2994,80.2682,47045.13,4137.163,0.362209155,82.2838
Australia,2013,0.31800172,0.37553817,84.6208,80.4643,47260.953,4179.616,0.346769945,82.54255
Australia,2014,0.3080411,0.3618675,84.4945,80.5216,47753.848,4637.524,0.33495430000000004,82.50805
Australia,2015,0.30049857,0.35336345,84.6257,80.5751,48145.53,4776.158,0.32693101,82.60040000000001
Australia,2016,0.29592517,0.34891146,84.8473,80.7524,48675.137,4896.125,0.322418315,82.79984999999999
Australia,2017,0.29406816,0.34727433,84.7474,80.6854,49001.902,4992.317,0.320671245,82.7164
Australia,2018,0.29348153,0.3475934,85.2918,81.215,49614.387,5071.227,0.320537465,83.2534
Australia,2019,0.29418203,0.34743398,85.2753,81.2051,49814.67,5083.313,0.32080800499999995,83.2402
Australia,2020,0.29514655,0.34675914,85.6903,81.6287,48268.945,5467.369,0.320952845,83.6595
Australia,2021,0.29569107,0.345882,85.4744,81.649,50704.934,5838.528,0.320786535,83.5617
Australia,2022,0.2957167,0.34415823,84.8639,80.7312,52049.43,5449.61,0.319937465,82.79755
Austria,1970,2.1499019,2.8465078,73.4194,66.5058,15537.0,968.116,2.49820485,69.9626
Austria,1971,2.118812,2.805419,73.6685,66.6575,16259.0,1010.34,2.4621155000000003,70.163
Austria,1972,2.066138,2.7316344,74.023,66.9481,17169.0,1077.016,2.3988861999999997,70.48554999999999
Austria,1973,1.9718243,2.6168013,74.5673,67.5349,17908.0,1160.894,2.2943128,71.05109999999999
Austria,1974,1.8419006,2.4456596,74.625,67.4458,18583.0,1255.338,2.1437801,71.03540000000001
Austria,1975,1.6968069,2.2420316,74.6997,67.6556,18564.0,1583.249,1.9694192499999998,71.17765
Austria,1976,1.5586706,2.0477026,75.0631,68.1943,19448.0,1703.393,1.8031866,71.62870000000001
Austria,1977,1.4369254,1.8833834,75.4405,68.4955,20350.0,1769.085,1.6601544000000001,71.968
Austria,1978,1.3354952,1.7524608,75.6545,68.44,20293.0,1858.553,1.543978,72.04724999999999
Austria,1979,1.25815,1.6493027,75.9681,68.7759,21436.0,1952.923,1.4537263500000002,72.372
Austria,1980,1.1918563,1.5707896,76.038,68.9541,21932.0,2007.86,1.38132295,72.49605
Austria,1981,1.1330478,1.4988286,76.378,69.2586,21866.0,1709.473,1.3159382,72.8183
Austria,1982,1.0759865,1.4263767,76.5767,69.3696,22254.0,1727.029,1.2511816,72.97315
Austria,1983,1.0242116,1.3515098,76.5929,69.5,22944.0,1732.642,1.1878607,73.04645
Austria,1984,0.97482175,1.2777755,77.182,70.0035,23016.0,1743.721,1.126298625,73.59275
Austria,1985,0.9225645,1.2077088,77.3003,70.3214,23514.0,1811.867,1.06513665,73.81084999999999
Austria,1986,0.8736247,1.1323757,77.6511,70.8957,24039.0,1901.259,1.0030002,74.27340000000001
Austria,1987,0.8262129,1.0563707,78.0288,71.3878,24409.0,2034.801,0.9412918,74.70830000000001
Austria,1988,0.78043735,0.99108934,78.5202,71.8493,25112.0,2096.17,0.885763345,75.18475000000001
Austria,1989,0.743552,0.9367963,78.6671,71.8931,26078.0,2220.363,0.84017415,75.2801
Austria,1990,0.70910466,0.8917599,78.8693,72.2272,26930.0,2709.38,0.8004322800000001,75.54825
Austria,1991,0.67290455,0.8469264,78.9809,72.2616,27689.771,2802.374,0.759915475,75.62125
Austria,1992,0.6355725,0.794051,79.1431,72.5041,28072.44,2935.349,0.71481175,75.8236
Austria,1993,0.59323204,0.73929447,79.3457,72.7616,28101.229,3103.495,0.666263255,76.05365
Austria,1994,0.55354965,0.67982304,79.6358,73.1172,28780.76,3314.695,0.616686345,76.3765
Austria,1995,0.51310503,0.62746525,79.951,73.2948,29621.682,3356.609,0.57028514,76.62289999999999
Austria,1996,0.48224768,0.5811301,80.0837,73.6627,30413.156,3397.157,0.53168889,76.8732
Austria,1997,0.45633206,0.54872143,80.5373,74.0163,31173.049,3496.897,0.5025267449999999,77.27680000000001
Austria,1998,0.4369234,0.52660906,80.8154,74.4446,32376.33,3686.417,0.48176622999999996,77.63
Austria,1999,0.42352462,0.51198804,80.8271,74.7819,33608.297,3865.454,0.46775633,77.80449999999999
Austria,2000,0.4132846,0.50250936,81.0929,75.093,34796.258,3922.568,0.45789698,78.09295
Austria,2001,0.40529236,0.4939166,81.5659,75.582,35272.223,3968.92,0.44960448,78.57395
Austria,2002,0.39756984,0.48457193,81.6551,75.771,35823.586,4071.034,0.441070885,78.71305000000001
Austria,2003,0.3890235,0.47300768,81.5425,75.9143,36063.12,4144.123,0.43101559,78.7284
Austria,2004,0.3784687,0.45950326,82.0943,76.3895,36957.113,4301.619,0.41898598,79.2419
Austria,2005,0.36691955,0.44541502,82.2043,76.6096,37642.76,4341.386,0.406167285,79.40695
Austria,2006,0.35607597,0.43299347,82.6313,77.0739,38866.848,4417.409,0.39453472,79.8526
Austria,2007,0.3470459,0.42228445,82.8448,77.2885,40305.273,4558.6,0.38466517499999997,80.06665000000001
Austria,2008,0.33892086,0.4125077,82.9463,77.5786,40964.793,4691.891,0.37571427999999996,80.26245
Austria,2009,0.33140057,0.40201655,82.8531,77.3965,39463.656,4791.647,0.36670855999999996,80.1248
Austria,2010,0.3229258,0.39115426,83.1212,77.6551,40288.348,4823.752,0.35704002999999995,80.38815
Austria,2011,0.3133637,0.37836426,83.427,78.0703,41446.0,4802.025,0.34586398,80.74865
Austria,2012,0.30346602,0.36393327,83.2843,78.2593,41540.94,4879.844,0.333699645,80.7718
Austria,2013,0.29368117,0.3507167,83.5664,78.4573,41301.94,4877.253,0.32219893499999996,81.01185000000001
Austria,2014,0.2858824,0.33950907,83.7304,78.9072,41250.508,4921.109,0.31269573500000003,81.31880000000001
Austria,2015,0.27978408,0.3310524,83.5855,78.6348,41255.715,4943.516,0.30541824,81.11015
Austria,2016,0.27523255,0.324412,83.9302,79.1425,41545.5,4994.509,0.299822275,81.53635
Austria,2017,0.27158755,0.31907332,83.8994,79.2852,42216.918,5048.819,0.295330435,81.5923
Austria,2018,0.26792777,0.31406134,83.9912,79.3006,43032.215,5116.377,0.29099455500000004,81.64590000000001
Austria,2019,0.26355127,0.3080437,84.1948,79.5326,43488.668,5223.387,0.285797485,81.8637
Austria,2020,0.25829428,0.30070052,84.3281,79.2214,40503.04,5287.385,0.2794974,81.77475000000001
Austria,2021,0.2513649,0.2915101,84.4096,79.1967,42184.695,5838.001,0.2714375,81.80315
Austria,2022,0.24261677,0.28123245,83.8123,78.7635,43792.855,5683.874,0.26192461,81.2879
Belgium,1970,1.7506685,2.3268576,74.1399,67.8178,16914.0,855.881,2.03876305,70.97885
Belgium,1971,1.681735,2.2231402,74.3745,67.8927,17486.0,902.114,1.9524376,71.1336
Belgium,1972,1.6090174,2.1075218,74.7119,68.1997,18336.0,982.797,1.8582695999999999,71.45580000000001
Belgium,1973,1.52728,1.9932808,74.9245,68.4256,19399.0,1122.671,1.7602804,71.67505
Belgium,1974,1.4400104,1.8863764,75.2296,68.7704,20153.0,1169.414,1.6631934,72.0
Belgium,1975,1.358492,1.7824358,75.2089,68.7804,19831.0,1405.755,1.5704639,71.99465000000001
Belgium,1976,1.2828147,1.6873388,75.4125,68.8619,20916.0,1528.036,1.4850767500000002,72.1372
Belgium,1977,1.2136202,1.6018283,76.0641,69.4891,21025.0,1663.788,1.40772425,72.7766
Belgium,1978,1.1530769,1.5242747,76.0646,69.3941,21605.0,1753.964,1.3386758,72.72935
Belgium,1979,1.1001154,1.4525521,76.5149,69.9091,22094.0,1803.781,1.27633375,73.21199999999999
Belgium,1980,1.0467494,1.3882055,76.6557,69.8669,23060.0,1714.911,1.21747745,73.2613
Belgium,1981,0.9926232,1.3302882,77.0419,70.2767,22760.0,1776.236,1.1614557,73.6593
Belgium,1982,0.9489387,1.2688458,77.1614,70.5906,23071.0,1864.629,1.10889225,73.876
Belgium,1983,0.9062956,1.2154481,77.1473,70.6064,23071.0,1895.734,1.0608718499999998,73.87684999999999
Belgium,1984,0.8687569,1.1672671,77.7864,70.9535,23644.0,1887.355,1.018012,74.36995
Belgium,1985,0.8365529,1.1244043,77.8708,71.0699,23873.0,1939.584,0.9804786,74.47035
Belgium,1986,0.8073109,1.0888449,77.9879,71.3238,24221.0,2070.043,0.9480779,74.65585
Belgium,1987,0.78432506,1.0527878,78.6219,71.9079,24772.0,2142.571,0.91855643,75.2649
Belgium,1988,0.7600516,1.0193069,78.9061,72.2119,25905.0,2272.191,0.8896792499999999,75.559
Belgium,1989,0.7335278,0.9875571,78.91,72.3158,26690.0,2355.66,0.86054245,75.6129
Belgium,1990,0.710601,0.95121175,79.3317,72.7007,27412.0,2438.814,0.8309063750000001,76.0162
Belgium,1991,0.6847631,0.914427,79.4656,72.8494,27848.305,2573.594,0.79959505,76.1575
Belgium,1992,0.6539205,0.87419176,79.6653,72.9731,28199.574,2689.028,0.76405613,76.3192
Belgium,1993,0.61993015,0.826019,79.7358,72.9401,27857.25,2722.925,0.722974575,76.33795
Belgium,1994,0.5817863,0.77440447,79.9957,73.3519,28706.5,2730.964,0.678095385,76.6738
Belgium,1995,0.5470616,0.72041523,80.1822,73.437,29370.088,2755.048,0.633738415,76.80959999999999
Belgium,1996,0.5132533,0.6714321,80.4616,73.8342,29820.299,2878.678,0.5923427,77.14789999999999
Belgium,1997,0.48439184,0.6285866,80.5484,74.1602,30894.283,2916.808,0.55648922,77.3543
Belgium,1998,0.4630301,0.5914793,80.5582,74.3002,31480.744,3027.213,0.5272547000000001,77.42920000000001
Belgium,1999,0.44301972,0.56451696,80.8674,74.3652,32571.674,3179.718,0.5037683399999999,77.6163
Belgium,2000,0.42659497,0.5420958,80.8962,74.5666,33719.77,3264.102,0.484345385,77.7314
Belgium,2001,0.41128293,0.5232214,81.1569,74.9187,33923.344,3338.825,0.467252165,78.0378
Belgium,2002,0.3986507,0.5053319,81.1783,75.0804,34419.695,3454.365,0.4519913,78.12934999999999
Belgium,2003,0.38700563,0.488903,81.1971,75.3585,34588.477,3828.355,0.437954315,78.27780000000001
Belgium,2004,0.37643734,0.47361693,81.849,75.9703,35740.35,4000.011,0.425027135,78.90965
Belgium,2005,0.36621717,0.46037912,81.8582,76.1482,36338.383,3992.685,0.41329814499999995,79.00319999999999
Belgium,2006,0.3569159,0.44865268,82.1538,76.5163,37051.902,4002.669,0.40278429000000004,79.33505
Belgium,2007,0.34762695,0.43843952,82.2017,76.7421,38082.875,4094.101,0.393033235,79.4719
Belgium,2008,0.33901864,0.428128,82.3009,76.7719,38117.348,4215.434,0.38357332,79.5364
Belgium,2009,0.33088166,0.41835627,82.4309,77.1634,36998.65,4421.128,0.374618965,79.79714999999999
Belgium,2010,0.32317847,0.40962046,82.6253,77.3617,37739.33,4446.138,0.366399465,79.9935
Belgium,2011,0.316961,0.40150207,82.8645,77.7668,38130.0,4466.859,0.359231535,80.31565
Belgium,2012,0.31066203,0.39487654,82.826,77.6269,38173.234,4526.452,0.352769285,80.22645
Belgium,2013,0.30537903,0.38868546,82.9187,77.9388,38169.832,4562.32,0.34703224499999996,80.42875000000001
Belgium,2014,0.30070588,0.38333017,83.5095,78.563,38599.426,4638.964,0.342018025,81.03625
Belgium,2015,0.2972305,0.37890688,83.1461,78.5554,39160.324,4817.917,0.33806869,80.85075
Belgium,2016,0.29459986,0.375799,83.6841,78.7825,39456.863,4879.136,0.33519942999999996,81.2333
Belgium,2017,0.29305723,0.37205976,83.6504,79.0029,39940.824,4930.062,0.332558495,81.32665
Belgium,2018,0.2906485,0.36730748,83.6829,79.2125,40471.914,4998.042,0.32897799,81.4477
Belgium,2019,0.28737026,0.36183706,83.9996,79.5997,41155.527,5069.769,0.32460365999999996,81.79965
Belgium,2020,0.28287464,0.35498467,83.0536,78.5373,38763.44,4959.216,0.31892965500000003,80.79545
Belgium,2021,0.2772861,0.34763038,84.04,79.2498,40970.805,5198.929,0.31245824,81.6449
Belgium,2022,0.27106673,0.3394978,83.6285,78.6949,41872.395,5200.518,0.305282265,81.1617
Brazil,2000,2.6747599,3.3691761,72.9603,66.3467,9834.425,953.336,3.021968,69.65350000000001
Brazil,2001,2.5089676,3.16613,73.4003,66.6987,9953.31,974.763,2.8375488,70.0495
Brazil,2002,2.353137,2.9722857,73.8431,67.0846,10245.069,1018.677,2.66271135,70.46385000000001
Brazil,2003,2.204162,2.787767,74.3373,67.5578,10354.596,956.411,2.4959645000000004,70.94755
Brazil,2004,2.0639188,2.6138546,74.824,68.0188,10949.66,1002.265,2.3388866999999998,71.4214
Brazil,2005,1.9329767,2.448667,75.2918,68.4848,11305.771,1008.382,2.19082185,71.8883
Brazil,2006,1.8140936,2.298582,75.7444,68.9525,11766.605,1072.588,2.0563378,72.34845
Brazil,2007,1.7074289,2.1638148,76.1914,69.3676,12500.007,1126.021,1.93562185,72.7795
Brazil,2008,1.6148064,2.0445352,76.5853,69.7329,13164.012,1150.926,1.8296708,73.1591
Brazil,2009,1.5348998,1.9421285,76.9303,70.0761,13180.891,1196.338,1.7385141499999999,73.50319999999999
Brazil,2010,1.4651779,1.852718,77.257,70.3921,14215.612,1220.171,1.65894795,73.82455
Brazil,2011,1.4066181,1.7782872,77.5322,70.6542,14831.0,1239.974,1.59245265,74.0932
Brazil,2012,1.358338,1.7141918,77.8161,70.9451,14985.498,1244.551,1.5362649,74.3806
Brazil,2013,1.3169141,1.6617991,78.0616,71.2456,15305.414,1299.913,1.4893566,74.6536
Brazil,2014,1.283886,1.617081,78.2726,71.4618,15251.89,1357.322,1.4504835,74.8672
Brazil,2015,1.2547373,1.580863,78.4725,71.8184,14583.982,1360.799,1.41780015,75.14545
Brazil,2016,1.3393888,1.6586554,78.5392,71.7159,13990.646,1334.801,1.4990221,75.12755
Brazil,2017,1.2056234,1.5202719,78.7812,72.0692,14062.75,1385.726,1.36294765,75.42519999999999
Brazil,2018,1.1858778,1.4923654,78.9774,72.3649,14197.55,1403.285,1.3391216,75.67115000000001
Brazil,2019,1.1671557,1.46752,79.0226,72.653,14257.871,1430.291,1.31733785,75.8378
Brazil,2020,1.1467022,1.4421365,77.5989,71.5375,13685.926,1460.723,1.29441935,74.56819999999999
Bulgaria,2003,1.1079277,1.3866866,75.9768,68.9378,10080.783,796.587,1.2473071500000001,72.4573
Bulgaria,2004,1.0439874,1.3046181,76.2545,69.0695,10853.785,834.352,1.1743027499999998,72.662
Bulgaria,2005,0.98170483,1.2195818,76.2514,69.0479,11758.084,894.934,1.1006433150000001,72.64965000000001
Bulgaria,2006,0.9294028,1.1455376,76.2961,69.2452,12706.182,947.357,1.0374702,72.77064999999999
Bulgaria,2007,0.88485146,1.093652,76.6208,69.5462,13785.228,984.021,0.9892517300000001,73.0835
Bulgaria,2008,0.8505279,1.0557456,76.9831,69.8391,14761.715,1082.909,0.9531367500000001,73.4111
Bulgaria,2009,0.8231559,1.0260032,77.3285,70.1679,14363.259,1135.35,0.92457955,73.7482
Bulgaria,2010,0.79668295,0.99834347,77.3536,70.3881,14686.461,1229.447,0.8975132100000001,73.87084999999999
Bulgaria,2011,0.76482433,0.9620992,77.7226,70.7286,15112.0,1296.571,0.863461765,74.2256
Bulgaria,2012,0.72667706,0.9129181,77.8715,70.9128,15314.524,1368.839,0.8197975799999999,74.39215
Bulgaria,2013,0.6845154,0.8580114,78.4793,71.2941,15314.154,1306.659,0.7712634,74.88669999999999
Bulgaria,2014,0.64602923,0.8014843,77.97,71.0715,15550.346,1422.118,0.7237567650000001,74.52074999999999
Bulgaria,2015,0.6072949,0.7527991,78.1258,71.2239,16186.409,1436.625,0.6800470000000001,74.67484999999999
Bulgaria,2016,0.5763031,0.70685434,78.469,71.3111,16795.824,1528.965,0.64157872,74.89005
Bulgaria,2017,0.548147,0.6691169,78.3437,71.3646,17386.271,1597.685,0.60863195,74.85415
Bulgaria,2018,0.5243448,0.63759977,78.49,71.4885,17982.424,1635.541,0.5809722850000001,74.98925
Bulgaria,2019,0.5039171,0.61007935,78.727,71.5802,18840.764,1696.683,0.5569982250000001,75.15360000000001
Bulgaria,2020,0.4889738,0.58341634,77.4701,69.9927,18203.832,2034.903,0.53619507,73.73140000000001
Bulgaria,2021,0.4732682,0.5642758,75.1017,68.0468,19753.994,2232.605,0.518772,71.57425
Canada,1970,1.6147308,2.0756125,76.2704,69.3311,19207.0,1276.731,1.8451716500000002,72.80075
Canada,1971,1.5342085,1.9782221,76.6505,69.6223,20024.0,1400.057,1.7562153,73.1364
Canada,1972,1.4645746,1.8711615,76.5436,69.4736,20837.0,1457.012,1.66786805,73.0086
Canada,1973,1.3928738,1.7681439,76.8301,69.6688,22058.0,1498.034,1.5805088500000002,73.24945
Canada,1974,1.3225784,1.6657928,76.8918,69.7325,22643.0,1558.981,1.4941856,73.31215
Canada,1975,1.2492203,1.5698498,77.2281,69.998,22819.0,1668.831,1.4095350500000001,73.61305
Canada,1976,1.1779426,1.4755803,77.6738,70.3823,23754.0,1762.431,1.32676145,74.02805000000001
Canada,1977,1.109825,1.3837992,77.9625,70.6324,24265.0,1768.755,1.2468121,74.29745
Canada,1978,1.0375665,1.3030988,78.3206,70.9129,24994.0,1780.16,1.17033265,74.61675
Canada,1979,0.9710703,1.2253727,78.5902,71.3077,25775.0,1811.396,1.0982215000000002,74.94895
Canada,1980,0.9108388,1.1513695,78.7194,71.5952,25784.0,1871.709,1.03110415,75.15729999999999
Canada,1981,0.85535944,1.0853914,79.1137,72.012,26256.0,1949.154,0.97037542,75.56285
Canada,1982,0.8093998,1.02389,79.2285,72.2909,25151.0,2044.793,0.9166449,75.7597
Canada,1983,0.77230966,0.9692174,79.5474,72.6883,25625.0,2100.621,0.8707635300000001,76.11785
Canada,1984,0.7402749,0.92386305,79.7705,73.0134,26836.0,2150.282,0.832068975,76.39195000000001
Canada,1985,0.71126467,0.8884382,79.7293,73.0323,28025.0,2218.614,0.799851435,76.3808
Canada,1986,0.6849223,0.8602497,79.7905,73.2276,28472.0,2287.982,0.772586,76.50905
Canada,1987,0.66005623,0.836469,80.1051,73.5099,29246.0,2352.269,0.748262615,76.8075
Canada,1988,0.64226985,0.8080843,80.1835,73.5675,30275.0,2438.825,0.725177075,76.87549999999999
Canada,1989,0.622859,0.78207445,80.3845,73.8677,30458.0,2524.289,0.7024667250000001,77.12610000000001
Canada,1990,0.6045364,0.75460756,80.621,74.2269,30082.0,2600.196,0.67957198,77.42394999999999
Canada,1991,0.5856031,0.7277147,80.7228,74.4394,29151.697,2669.854,0.6566589,77.5811
Canada,1992,0.56851506,0.7004544,80.9764,74.6934,29141.191,2730.925,0.63448473,77.8349
Canada,1993,0.5507364,0.67697805,80.7847,74.6291,29657.574,2711.031,0.6138572250000001,77.70689999999999
Canada,1994,0.5336877,0.6553843,80.8832,74.8665,30745.822,2698.321,0.594536,77.87485000000001
Canada,1995,0.5191334,0.6347383,80.9762,75.0088,31330.72,2672.904,0.5769358499999999,77.9925
Canada,1996,0.5050863,0.6161058,81.0942,75.3743,31594.242,2636.037,0.56059605,78.23425
Canada,1997,0.49383157,0.5996309,81.1919,75.6544,32709.691,2709.356,0.546731235,78.42314999999999
Canada,1998,0.48786587,0.58498955,81.3552,75.9044,33785.746,2823.738,0.53642771,78.62979999999999
Canada,1999,0.4815262,0.5775329,81.5657,76.1149,35345.723,2874.955,0.52952955,78.84030000000001
Canada,2000,0.4777383,0.57376313,81.7722,76.5814,36942.562,3007.375,0.525750715,79.1768
Canada,2001,0.4773117,0.57221353,81.936,76.8468,37307.207,3152.335,0.524762615,79.3914
Canada,2002,0.47944456,0.5706912,81.94,77.0715,38123.99,3263.498,0.5250678799999999,79.50575
Canada,2003,0.48121938,0.5689057,82.1441,77.2163,38559.977,3391.756,0.52506254,79.6802
Canada,2004,0.48247138,0.56613886,82.3627,77.5766,39491.57,3541.106,0.52430512,79.96965
Canada,2005,0.48054743,0.56333834,82.4317,77.7124,40485.02,3643.872,0.5219428850000001,80.07205
Canada,2006,0.47714925,0.55877995,82.8053,78.1473,41247.15,3857.096,0.5179646,80.47630000000001
Canada,2007,0.47294897,0.5526165,82.8007,78.176,41806.863,3994.891,0.512782735,80.48835
Canada,2008,0.46836966,0.54567647,82.9464,78.4019,41896.426,4137.03,0.507023065,80.67415
Canada,2009,0.46411037,0.5381029,83.2267,78.7859,40312.62,4266.407,0.501106635,81.0063
Canada,2010,0.4577074,0.53294414,83.4497,79.1079,41209.426,4419.747,0.49532577,81.2788
Canada,2011,0.45239225,0.52685875,83.5825,79.335,42197.0,4421.042,0.48962550000000005,81.45875
Canada,2012,0.44863838,0.51919174,83.74,79.559,42476.344,4495.806,0.48391506,81.64949999999999
Canada,2013,0.44345006,0.51280355,83.7818,79.6955,43008.83,4505.53,0.478126805,81.73865
Canada,2014,0.43812197,0.506864,83.8722,79.7234,43800.64,4519.204,0.47249298500000003,81.7978
Canada,2015,0.43463016,0.5000856,83.8951,79.8453,43761.527,4633.159,0.46735788,81.8702
Canada,2016,0.43071777,0.49454182,84.0401,79.9489,43702.08,4749.982,0.462629795,81.99449999999999
Canada,2017,0.42482322,0.49132413,84.0344,79.7607,44493.652,4843.318,0.458073675,81.89755
Canada,2018,0.42000467,0.48730007,84.0046,79.8101,45087.887,4914.716,0.45365237,81.90735000000001
Canada,2019,0.41323122,0.48476735,84.3642,80.1733,45284.215,4967.721,0.44899928499999997,82.26875
